FileName, CommitSha
Detections/ValidAnalyticRule1.json,05f89eb6fd100debcc10a6d7f2c5482bd4e3a601
Detections/ValidAnalyticsRule-MicrosoftSecurity.json,5d8d45db10058fde3d1f6ccd63b21d6795131751
